name,image,url,power,size,offers
Thermaltake Toughpower 650 W 80+ Gold Certified ATX Power Supply (TP-650P),https://images-na.ssl-images-amazon.com/images/I/41c0oT5argL.jpg,https://pcpartpicker.com/product/kp6BD3/thermaltake-power-supply-tp650p,650,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""76"", ""url"": ""https://www.gputracker.eu/si-click/6/3637334/thermaltake-toughpower-bm3-650w-netzteil-gaming-at""}, {""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/6/3637347/thermaltake-toughpower-gf-a3-650w-gold-netzteil-ga""}, {""retailer"": ""reichelt.de"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/6/2464607/tt-38077-thermaltake-toughpower-gf3-a3-650-w-gold""}, {""retailer"": ""pskmegastore.com"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/6/3053629/thermaltake-toughpower-gf-a3-unite-dalimentation-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/6/3111595/thermaltake-toughpower-atx-650w-gold-unite-dalimen""}]"
be quiet! Dark Power Pro 10 650 W 80+ Gold Certified Semi-modular ATX Power Supply (BN601),https://cdna.pcpartpicker.com/static/forever/images/product/0c3f420a5d7c711add3c0361b435276d.256p.jpg,https://pcpartpicker.com/product/PQphP6/be-quiet-power-supply-bn601,650,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""62"", ""url"": ""https://www.gputracker.eu/si-click/6/3637321/be-quiet-system-power-10-650-watt-netzteil-atx-2-5""}, {""retailer"": ""reichelt.de"", ""price"": ""63"", ""url"": ""https://www.gputracker.eu/si-click/6/2638231/bqt-bn328-be-quiet-system-power-10-650w""}, {""retailer"": ""pskmegastore.com"", ""price"": ""76"", ""url"": ""https://www.gputracker.eu/si-click/6/2858359/be-quiet-system-power-10-unite-dalimentation-dener""}, {""retailer"": ""ldlc.com"", ""price"": ""83"", ""url"": ""https://www.gputracker.eu/si-click/6/1861686/be-quiet-system-power-10-650w-80plus-bronze""}, {""retailer"": ""reichelt.de"", ""price"": ""85"", ""url"": ""https://www.gputracker.eu/si-click/6/3430101/bqt-bp002eu-be-quiet-pure-power-12-650w""}, {""retailer"": ""computeruniverse.net"", ""price"": ""86"", ""url"": ""https://www.gputracker.eu/si-click/6/3637341/be-quiet-pure-power-12-650-watt-netzteil-80-gold-a""}, {""retailer"": ""pskmegastore.com"", ""price"": ""94"", ""url"": ""https://www.gputracker.eu/si-click/6/3689484/be-quiet-pure-power-12-650w-unite-dalimentation-de""}, {""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/6/3404566/be-quiet-pure-power-12-650w-80plus-gold""}, {""retailer"": ""reichelt.de"", ""price"": ""107"", ""url"": ""https://www.gputracker.eu/si-click/6/2177581/bqt-bn342-be-quiet-pure-power-12-m-650-w""}, {""retailer"": ""computeruniverse.net"", ""price"": ""108"", ""url"": ""https://www.gputracker.eu/si-click/6/3637359/be-quiet-pure-power-12-m-650-watt-netzteil-80-gold""}]"
Antec VP650P 650 W ATX Power Supply (VP-650P),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/Tf7CmG/antec-power-supply-vp650p,650,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""75"", ""url"": ""https://www.gputracker.eu/si-click/6/3710017/antec-vp-plus-vp650p-unite-dalimentation-denergie-""}]"
Thermaltake Toughpower DPS G 650 W 80+ Gold Certified Fully Modular ATX Power Supply (PS-TPG-0650DPCGUS-G),https://m.media-amazon.com/images/I/51xLe803SIL.jpg,https://pcpartpicker.com/product/R6vRsY/thermaltake-power-supply-pstpg0650dpcgusg,650,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""76"", ""url"": ""https://www.gputracker.eu/si-click/6/3637334/thermaltake-toughpower-bm3-650w-netzteil-gaming-at""}, {""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/6/3637347/thermaltake-toughpower-gf-a3-650w-gold-netzteil-ga""}, {""retailer"": ""reichelt.de"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/6/2464607/tt-38077-thermaltake-toughpower-gf3-a3-650-w-gold""}, {""retailer"": ""pskmegastore.com"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/6/3053629/thermaltake-toughpower-gf-a3-unite-dalimentation-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/6/3111595/thermaltake-toughpower-atx-650w-gold-unite-dalimen""}]"
Thermaltake Smart DPS G 650 W 80+ Gold Certified Semi-modular ATX Power Supply (PS-SPG-0650DPCGUS-G),https://m.media-amazon.com/images/I/51Hp-9nQDXL.jpg,https://pcpartpicker.com/product/Y3tWGX/thermaltake-smart-dps-g-650w-80-gold-certified-semi-modular-atx-power-supply-ps-spg-0650dpcgus-g,650,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/6/2793969/tt-39630-thermaltake-smart-bm3-650-w-bronze""}, {""retailer"": ""pskmegastore.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/6/2858380/thermaltake-smart-bm3-unite-dalimentation-denergie""}]"
Cooler Master V Semi-Modular 650 W 80+ Gold Certified Semi-modular ATX Power Supply (RS-650-AMAA-G1),https://images-na.ssl-images-amazon.com/images/I/51qjhg0EJIL.jpg,https://pcpartpicker.com/product/LhR48d/cooler-master-vsm-650-w-80-gold-certified-semi-modular-atx-power-supply-rs-650-amaa-g1,650,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""72"", ""url"": ""https://www.gputracker.eu/si-click/6/2858362/cooler-master-mwe-650-bronze-230v-v2-unite-dalimen""}, {""retailer"": ""pskmegastore.com"", ""price"": ""103"", ""url"": ""https://www.gputracker.eu/si-click/6/2858392/cooler-master-masterwatt-650-unite-dalimentation-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/6/2858388/cooler-master-mwe-gold-650-v2-full-modular-unite-d""}]"
Thermaltake Smart 650 W 80+ Bronze Certified Semi-modular ATX Power Supply (SP-650M),https://m.media-amazon.com/images/I/51DTyoXU0jL.jpg,https://pcpartpicker.com/product/GztCmG/thermaltake-power-supply-sp650m,650,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/6/2793969/tt-39630-thermaltake-smart-bm3-650-w-bronze""}, {""retailer"": ""pskmegastore.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/6/2858380/thermaltake-smart-bm3-unite-dalimentation-denergie""}]"
Cooler Master GX 650 W 80+ Certified ATX Power Supply (RS650-ACAAE3-US),https://m.media-amazon.com/images/I/51i3r1kYvFL.jpg,https://pcpartpicker.com/product/CVzv6h/cooler-master-power-supply-rs650acaae3us,650,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""72"", ""url"": ""https://www.gputracker.eu/si-click/6/2858362/cooler-master-mwe-650-bronze-230v-v2-unite-dalimen""}, {""retailer"": ""pskmegastore.com"", ""price"": ""103"", ""url"": ""https://www.gputracker.eu/si-click/6/2858392/cooler-master-masterwatt-650-unite-dalimentation-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/6/2858388/cooler-master-mwe-gold-650-v2-full-modular-unite-d""}]"
Cooler Master RS 650 W 80+ Bronze Certified ATX Power Supply (RS650-ACAAB1-US),https://m.media-amazon.com/images/I/41GxfUFfCaL.jpg,https://pcpartpicker.com/product/Rc3RsY/cooler-master-power-supply-rs650acaab1us,650,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""72"", ""url"": ""https://www.gputracker.eu/si-click/6/2858362/cooler-master-mwe-650-bronze-230v-v2-unite-dalimen""}, {""retailer"": ""pskmegastore.com"", ""price"": ""103"", ""url"": ""https://www.gputracker.eu/si-click/6/2858392/cooler-master-masterwatt-650-unite-dalimentation-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/6/2858388/cooler-master-mwe-gold-650-v2-full-modular-unite-d""}]"
Thermaltake Toughpower GF A3 - TT Premium Edition 650 W 80+ Gold Certified Fully Modular ATX Power Supply (PS-TPD-650FNFAGE-H),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/jrmNnQ/thermaltake-toughpower-gf-a3-tt-premium-edition-650-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-650fnfage-h,650,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""76"", ""url"": ""https://www.gputracker.eu/si-click/6/3637334/thermaltake-toughpower-bm3-650w-netzteil-gaming-at""}, {""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/6/3637347/thermaltake-toughpower-gf-a3-650w-gold-netzteil-ga""}, {""retailer"": ""reichelt.de"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/6/2464607/tt-38077-thermaltake-toughpower-gf3-a3-650-w-gold""}, {""retailer"": ""pskmegastore.com"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/6/3053629/thermaltake-toughpower-gf-a3-unite-dalimentation-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/6/3111595/thermaltake-toughpower-atx-650w-gold-unite-dalimen""}]"
SeaSonic X 650 W 80+ Gold Certified Fully Modular ATX Power Supply (SS-650KM3),https://m.media-amazon.com/images/I/51o1eNQnfhL.jpg,https://pcpartpicker.com/product/Fgwqqs/seasonic-power-supply-ss650km3,650,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/6/3484964/seasonic-core-gx-atx-3-2024-650-w""}, {""retailer"": ""ldlc.com"", ""price"": ""170"", ""url"": ""https://www.gputracker.eu/si-click/6/2934874/seasonic-focus-sgx-650""}, {""retailer"": ""ldlc.com"", ""price"": ""185"", ""url"": ""https://www.gputracker.eu/si-click/6/2934875/seasonic-focus-spx-650""}]"
Thermaltake Toughpower Grand 650 W 80+ Gold Certified Semi-modular ATX Power Supply (TPG-650M),https://images-na.ssl-images-amazon.com/images/I/51157%2B7UsIL.jpg,https://pcpartpicker.com/product/DdQypg/thermaltake-power-supply-tpg650m,650,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""76"", ""url"": ""https://www.gputracker.eu/si-click/6/3637334/thermaltake-toughpower-bm3-650w-netzteil-gaming-at""}, {""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/6/3637347/thermaltake-toughpower-gf-a3-650w-gold-netzteil-ga""}, {""retailer"": ""reichelt.de"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/6/2464607/tt-38077-thermaltake-toughpower-gf3-a3-650-w-gold""}, {""retailer"": ""pskmegastore.com"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/6/3053629/thermaltake-toughpower-gf-a3-unite-dalimentation-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/6/3111595/thermaltake-toughpower-atx-650w-gold-unite-dalimen""}]"
Enermax REVOLUTION X't II 650 W 80+ Gold Certified Semi-modular ATX Power Supply (ERX650AWT),https://cdna.pcpartpicker.com/static/forever/images/product/c802ebee28f8bad6047964cc73465256.256p.jpg,https://pcpartpicker.com/product/t2mxFT/enermax-revolution-xt-ii-650-w-80-gold-certified-semi-modular-atx-power-supply-erx650awt,650,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""88"", ""url"": ""https://www.gputracker.eu/si-click/6/3704274/pc-netzteil-enermax-revolution-3-650w-atx-3-1-pcie""}]"
Thermaltake Toughpower XT 650 W 80+ Bronze Certified Fully Modular ATX Power Supply (W0227RU),https://m.media-amazon.com/images/I/51ZxSlsXiWL.jpg,https://pcpartpicker.com/product/mkQypg/thermaltake-power-supply-w0227ru,650,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""76"", ""url"": ""https://www.gputracker.eu/si-click/6/3637334/thermaltake-toughpower-bm3-650w-netzteil-gaming-at""}, {""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/6/3637347/thermaltake-toughpower-gf-a3-650w-gold-netzteil-ga""}, {""retailer"": ""reichelt.de"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/6/2464607/tt-38077-thermaltake-toughpower-gf3-a3-650-w-gold""}, {""retailer"": ""pskmegastore.com"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/6/3053629/thermaltake-toughpower-gf-a3-unite-dalimentation-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/6/3111595/thermaltake-toughpower-atx-650w-gold-unite-dalimen""}]"
Cooler Master XG650 650 W 80+ Platinum Certified Fully Modular ATX Power Supply (MPG-6501-AFBAP-US),https://m.media-amazon.com/images/I/51alXQO25nL.jpg,https://pcpartpicker.com/product/4KYmP6/cooler-master-xg650-650-w-80-platinum-certified-fully-modular-atx-power-supply-mpg-6501-afbap-us,650,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""72"", ""url"": ""https://www.gputracker.eu/si-click/6/2858362/cooler-master-mwe-650-bronze-230v-v2-unite-dalimen""}, {""retailer"": ""pskmegastore.com"", ""price"": ""103"", ""url"": ""https://www.gputracker.eu/si-click/6/2858392/cooler-master-masterwatt-650-unite-dalimentation-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/6/2858388/cooler-master-mwe-gold-650-v2-full-modular-unite-d""}]"
Cooler Master VSM 650 W 80+ Gold Certified Semi-modular ATX Power Supply (RS650-AMAAG1-S1),https://cdna.pcpartpicker.com/static/forever/images/product/245b632d1375d817740105f5d532b95b.256p.jpg,https://pcpartpicker.com/product/vJvRsY/cooler-master-power-supply-rs650amaag1s1,650,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""72"", ""url"": ""https://www.gputracker.eu/si-click/6/2858362/cooler-master-mwe-650-bronze-230v-v2-unite-dalimen""}, {""retailer"": ""pskmegastore.com"", ""price"": ""103"", ""url"": ""https://www.gputracker.eu/si-click/6/2858392/cooler-master-masterwatt-650-unite-dalimentation-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/6/2858388/cooler-master-mwe-gold-650-v2-full-modular-unite-d""}]"
PC Power & Cooling Silencer Mk II 650 W 80+ Bronze Certified ATX Power Supply (PPCMK2S650),https://m.media-amazon.com/images/I/51+k-JCOokL.jpg,https://pcpartpicker.com/product/GkQypg/pc-power--cooling-power-supply-ppcmk2s650,650,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""76"", ""url"": ""https://www.gputracker.eu/si-click/6/3637334/thermaltake-toughpower-bm3-650w-netzteil-gaming-at""}, {""retailer"": ""computeruniverse.net"", ""price"": ""86"", ""url"": ""https://www.gputracker.eu/si-click/6/3637341/be-quiet-pure-power-12-650-watt-netzteil-80-gold-a""}, {""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/6/3637347/thermaltake-toughpower-gf-a3-650w-gold-netzteil-ga""}, {""retailer"": ""computeruniverse.net"", ""price"": ""108"", ""url"": ""https://www.gputracker.eu/si-click/6/3637359/be-quiet-pure-power-12-m-650-watt-netzteil-80-gold""}]"
Thermaltake Toughpower Grand 650 W 80+ Gold Certified Fully Modular ATX Power Supply (PS-TPG-0650MPCGUS-1),https://images-na.ssl-images-amazon.com/images/I/51s8iHdCVSL.jpg,https://pcpartpicker.com/product/QPtCmG/thermaltake-power-supply-pstpg0650mpcgus1,650,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""76"", ""url"": ""https://www.gputracker.eu/si-click/6/3637334/thermaltake-toughpower-bm3-650w-netzteil-gaming-at""}, {""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/6/3637347/thermaltake-toughpower-gf-a3-650w-gold-netzteil-ga""}, {""retailer"": ""reichelt.de"", ""price"": ""90"", ""url"": ""https://www.gputracker.eu/si-click/6/2464607/tt-38077-thermaltake-toughpower-gf3-a3-650-w-gold""}, {""retailer"": ""pskmegastore.com"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/6/3053629/thermaltake-toughpower-gf-a3-unite-dalimentation-d""}, {""retailer"": ""pskmegastore.com"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/6/3111595/thermaltake-toughpower-atx-650w-gold-unite-dalimen""}]"
Cooler Master MWE White V2 230V 700 W 80+ Certified ATX Power Supply (MPE-7001-ACABW),https://cdna.pcpartpicker.com/static/forever/images/product/25b04bd15445e49122eab536acaee519.256p.jpg,https://pcpartpicker.com/product/vjfnTW/cooler-master-mwe-white-v2-230v-700-w-80-certified-atx-power-supply-mpe-7001-acabw,700,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""63"", ""url"": ""https://www.gputracker.eu/si-click/6/2858347/cooler-master-elite-nex-230v-700-unite-dalimentati""}]"
Thermaltake Smart 700 W 80+ Certified ATX Power Supply (PS-SPD-0700NPCWUS-W),https://m.media-amazon.com/images/I/51BVjb7JUsL.jpg,https://pcpartpicker.com/product/b8Jkcf/thermaltake-smart-700w-80-certified-semi-modular-atx-power-supply-ps-spd-0700npcwus-w,700,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""68"", ""url"": ""https://www.gputracker.eu/si-click/6/3689451/thermaltake-smart-w3-unite-dalimentation-denergie-""}]"
be quiet! Pure Power 11 CM 700 W 80+ Gold Certified Semi-modular ATX Power Supply (BN299),https://cdna.pcpartpicker.com/static/forever/images/product/f63dbebdd9160620b715b39e0ad883c9.256p.jpg,https://pcpartpicker.com/product/QDvbt6/be-quiet-pure-power-11-cm-700-w-80-gold-certified-semi-modular-atx-power-supply-bn299,700,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/6/431903/bqt-bn303-be-quiet-system-power-9-700w-cm""}, {""retailer"": ""computeruniverse.net"", ""price"": ""83"", ""url"": ""https://www.gputracker.eu/si-click/6/3637339/be-quiet-system-power-9-cm-700-watt-atx-120mm-luft""}, {""retailer"": ""pskmegastore.com"", ""price"": ""94"", ""url"": ""https://www.gputracker.eu/si-click/6/3111590/be-quiet-system-power-9-700w-cm-unite-dalimentatio""}]"
Thermaltake Smart RGB 700 W 80+ Certified ATX Power Supply (PS-SPR-0700NHFAWU-1),https://images-na.ssl-images-amazon.com/images/I/41m%2BwApletL.jpg,https://pcpartpicker.com/product/RwVD4D/thermaltake-smart-rgb-700w-80-certified-atx-power-supply-ps-spr-0700nhfawu-1,700,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""68"", ""url"": ""https://www.gputracker.eu/si-click/6/3689451/thermaltake-smart-w3-unite-dalimentation-denergie-""}]"
Deepcool PF700 230V 700 W 80+ Certified ATX Power Supply (R-PF700D-HA0B-US),https://m.media-amazon.com/images/I/51rQROjx2mL.jpg,https://pcpartpicker.com/product/QGJp99/deepcool-pf700-230v-700-w-80-certified-atx-power-supply-r-pf700d-ha0b-us,700,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""61"", ""url"": ""https://www.gputracker.eu/si-click/6/3113449/deepcool-pf700-unite-dalimentation-denergie-700-w-""}]"
be quiet! Pure Power 11 700 W 80+ Gold Certified ATX Power Supply (BN295),https://cdna.pcpartpicker.com/static/forever/images/product/58351f7bba296826d7907db292532323.256p.jpg,https://pcpartpicker.com/product/y4TPxr/be-quiet-pure-power-11-700-w-80-gold-certified-atx-power-supply-bn295,700,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/6/431903/bqt-bn303-be-quiet-system-power-9-700w-cm""}, {""retailer"": ""computeruniverse.net"", ""price"": ""83"", ""url"": ""https://www.gputracker.eu/si-click/6/3637339/be-quiet-system-power-9-cm-700-watt-atx-120mm-luft""}, {""retailer"": ""pskmegastore.com"", ""price"": ""94"", ""url"": ""https://www.gputracker.eu/si-click/6/3111590/be-quiet-system-power-9-700w-cm-unite-dalimentatio""}]"
Chieftec GPS-700A8 700 W 80+ Bronze Certified ATX Power Supply (GPS-700A8),https://m.media-amazon.com/images/I/41TxkaT+q-L.jpg,https://pcpartpicker.com/product/wzzkcf/chieftec-700-w-80-bronze-certified-atx-power-supply-gps-700a8,700,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""64"", ""url"": ""https://www.gputracker.eu/si-click/6/2858341/chieftec-smart-gps-700a8-unite-dalimentation-dener""}]"
be quiet! System Power 9 700 CM 700 W 80+ Bronze Certified Semi-modular ATX Power Supply (BN303),https://cdna.pcpartpicker.com/static/forever/images/product/6706a25e270992133bf9ed01ac38e124.256p.jpg,https://pcpartpicker.com/product/HHRgXL/be-quiet-system-power-9-cm-700-w-80-bronze-certified-semi-modular-atx-power-supply-bn303,700,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/6/431903/bqt-bn303-be-quiet-system-power-9-700w-cm""}, {""retailer"": ""computeruniverse.net"", ""price"": ""83"", ""url"": ""https://www.gputracker.eu/si-click/6/3637339/be-quiet-system-power-9-cm-700-watt-atx-120mm-luft""}, {""retailer"": ""pskmegastore.com"", ""price"": ""94"", ""url"": ""https://www.gputracker.eu/si-click/6/3111590/be-quiet-system-power-9-700w-cm-unite-dalimentatio""}]"
Cooler Master G700 700 W 80+ Gold Certified ATX Power Supply (MPW-7001-ACAAG-US),https://cdna.pcpartpicker.com/static/forever/images/product/ca8064e1c53f6e23525adfe7053dae2d.256p.jpg,https://pcpartpicker.com/product/L8VmP6/cooler-master-g700-700-w-80-gold-certified-atx-power-supply-mpw-7001-acaag-us,700,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""63"", ""url"": ""https://www.gputracker.eu/si-click/6/2858347/cooler-master-elite-nex-230v-700-unite-dalimentati""}]"
Cooler Master MWE Bronze V2 700 W 80+ Bronze Certified ATX Power Supply (MPE-7001-ACAAB-US),https://m.media-amazon.com/images/I/51uaiqVqo6L.jpg,https://pcpartpicker.com/product/KLdrxr/cooler-master-mwe-bronze-v2-700-w-80-bronze-certified-atx-power-supply-mpe-7001-acaab-us,700,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""63"", ""url"": ""https://www.gputracker.eu/si-click/6/2858347/cooler-master-elite-nex-230v-700-unite-dalimentati""}]"
Cooler Master V700 700 W 80+ Gold Certified Fully Modular ATX Power Supply (RS700-AFBAG1-US),https://m.media-amazon.com/images/I/41NmCmasiGL.jpg,https://pcpartpicker.com/product/Knbp99/cooler-master-power-supply-rs700afbag1us,700,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""63"", ""url"": ""https://www.gputracker.eu/si-click/6/2858347/cooler-master-elite-nex-230v-700-unite-dalimentati""}]"
Cooler Master 700W MasterWatt Lite 230V 700 W 80+ Certified ATX Power Supply (MPX-7001-ACABW),https://cdna.pcpartpicker.com/static/forever/images/product/47dcbf60eadccf143a69f0253adb3b7c.256p.jpg,https://pcpartpicker.com/product/FXDzK8/cooler-master-masterwatt-lite-230v-700w-80-certified-atx-power-supply-mpx-7001-acabw,700,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""63"", ""url"": ""https://www.gputracker.eu/si-click/6/2858347/cooler-master-elite-nex-230v-700-unite-dalimentati""}]"
be quiet! System Power 9 700 W 80+ Bronze Certified ATX Power Supply (BN248),https://cdna.pcpartpicker.com/static/forever/images/product/7649110de6794d36c672cbe849689cad.256p.jpg,https://pcpartpicker.com/product/69kj4D/be-quiet-system-power-9-700-w-80-bronze-certified-atx-power-supply-bn248,700,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/6/431903/bqt-bn303-be-quiet-system-power-9-700w-cm""}, {""retailer"": ""computeruniverse.net"", ""price"": ""83"", ""url"": ""https://www.gputracker.eu/si-click/6/3637339/be-quiet-system-power-9-cm-700-watt-atx-120mm-luft""}, {""retailer"": ""pskmegastore.com"", ""price"": ""94"", ""url"": ""https://www.gputracker.eu/si-click/6/3111590/be-quiet-system-power-9-700w-cm-unite-dalimentatio""}]"
be quiet! Straight Power 10 CM 700 W 80+ Gold Certified Semi-modular ATX Power Supply (BN236),https://cdna.pcpartpicker.com/static/forever/images/product/2399e419ce40483a41406c7582d40574.256p.jpg,https://pcpartpicker.com/product/3McMnQ/be-quiet-power-supply-bn236,700,ATX,"[{""retailer"": ""reichelt.de"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/6/431903/bqt-bn303-be-quiet-system-power-9-700w-cm""}, {""retailer"": ""computeruniverse.net"", ""price"": ""83"", ""url"": ""https://www.gputracker.eu/si-click/6/3637339/be-quiet-system-power-9-cm-700-watt-atx-120mm-luft""}, {""retailer"": ""pskmegastore.com"", ""price"": ""94"", ""url"": ""https://www.gputracker.eu/si-click/6/3111590/be-quiet-system-power-9-700w-cm-unite-dalimentatio""}]"
Thermaltake Smart RGB 230V 700 W 80+ Certified ATX Power Supply (PS-SPR-0700NHSAWU-1),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/QWfxFT/thermaltake-smart-rgb-230v-700-w-80-certified-atx-power-supply-ps-spr-0700nhsawu-1,700,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""68"", ""url"": ""https://www.gputracker.eu/si-click/6/3689451/thermaltake-smart-w3-unite-dalimentation-denergie-""}]"
Cooler Master Silent Pro M 700 W 80+ Bronze Certified Fully Modular ATX Power Supply (RS-700-AMBA-D3),https://m.media-amazon.com/images/I/41uKfro0UfL.jpg,https://pcpartpicker.com/product/GR3RsY/cooler-master-power-supply-rs700ambad3,700,ATX,"[{""retailer"": ""pskmegastore.com"", ""price"": ""63"", ""url"": ""https://www.gputracker.eu/si-click/6/2858347/cooler-master-elite-nex-230v-700-unite-dalimentati""}]"
Thermaltake TR2 700 W ATX Power Supply (TR-700),https://m.media-amazon.com/images/I/41lHy2Y6mIL.jpg,https://pcpartpicker.com/product/8DYXsY/thermaltake-power-supply-tr700,700,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""55"", ""url"": ""https://www.gputracker.eu/si-click/6/3637307/thermaltake-tr2-s-700w-netzteil-80-120mm-lufter""}]"
