name,image,url,type,space,offers
Silicon Power P34A60 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SU001TBP34A60M28CA),https://m.media-amazon.com/images/I/41g7yvz1atL.jpg,https://pcpartpicker.com/product/drwypg/silicon-power-p34a60-1-tb-m2-2280-nvme-solid-state-drive-su001tbp34a60m28ca,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""85"", ""url"": ""https://www.gputracker.eu/si-click/4/345234/silicon-power-ssd-1tb-pcie-gen-3x4-nvme-ace-a60-sp""}]"
Lexar NM790 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (LNM790X001T-RNNNG),https://m.media-amazon.com/images/I/21bze1LQrQL.jpg,https://pcpartpicker.com/product/B8QKHx/lexar-nm790-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-lnm790x001t-rnnng,NVME,1000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/4/3640346/lexar-nm790-m-2-2280-nvme-1tb""}, {""retailer"": ""jacob.de"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/4/2422787/ssd-lexar-1tb-nm790-m-2-2280-nvme-pcie-intern-lnm7""}]"
Corsair MP600 GS 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600GS),https://m.media-amazon.com/images/I/41QpdkokikL.jpg,https://pcpartpicker.com/product/YnZ9TW/corsair-mp600-gs-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-cssd-f1000gbmp600gs,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""91"", ""url"": ""https://www.gputracker.eu/si-click/4/2097646/corsair-mp600-gs-1-tb-pcie-gen4-x4-nvme-m-2-ssd-ho""}, {""retailer"": ""computeruniverse.net"", ""price"": ""92"", ""url"": ""https://www.gputracker.eu/si-click/4/3640366/corsair-mp600-gs-nvme-ssd-1-tb-tlc-m-2-2280-pcie-g""}]"
Western Digital Black SN750 SE 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (WDS100T1B0E),https://cdna.pcpartpicker.com/static/forever/images/product/08105799a06f56c779261642b857dd7f.256p.jpg,https://pcpartpicker.com/product/P8Z9TW/western-digital-wd_black-sn750-se-1-tb-m2-2280-nvme-solid-state-drive-wds100t1b0e,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""194"", ""url"": ""https://www.gputracker.eu/si-click/4/345696/1-tb-western-digital-wd-black-ssd-sn750-nvme-heats""}]"
Gigabyte AORUS Gen4 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (GP-AG41TB),https://cdna.pcpartpicker.com/static/forever/images/product/d59265eb1c1a742d7b7510e8259924db.256p.jpg,https://pcpartpicker.com/product/N8n8TW/gigabyte-aorus-gen4-1-tb-m2-2280-nvme-solid-state-drive-gp-ag41tb,NVME,1000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""84"", ""url"": ""https://www.gputracker.eu/si-click/4/3640351/gigabyte-aorus-gen4-5000e-ssd-pcie-4-0-x4-nvme-1-4""}, {""retailer"": ""amazon.de"", ""price"": ""98"", ""url"": ""https://www.gputracker.eu/si-click/4/3613184/gigabyte-ssd-1tb-aorus-gen4-5000e-m-2-pci-e-nvme""}]"
Intel 660p 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SSDPEKNW010T801),https://cdna.pcpartpicker.com/static/forever/images/product/a12a54dbeeddd999d000ee867831f64f.256p.jpg,https://pcpartpicker.com/product/K6Jtt6/intel-660p-1-tb-m2-2280-nvme-solid-state-drive-ssdpeknw010t801,NVME,1000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/4/3640375/intel-660p-series-nvme-ssd-1-tb-m-2-2280-qlc-pcie-""}]"
Western Digital Blue 1 TB M.2-2280 SATA Solid State Drive (WDS100T2B0B),https://cdna.pcpartpicker.com/static/forever/images/product/934b03245c9772e668213ce23429bd1a.256p.jpg,https://pcpartpicker.com/product/DgJtt6/western-digital-blue-1tb-m2-2280-solid-state-drive-wds100t2b0b,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""169"", ""url"": ""https://www.gputracker.eu/si-click/4/1279740/western-digital-blue-sn570-m-2-1-tb-pci-express-3-""}]"
PNY XLR8 CS3040 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (M280CS3040-1TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/e56fee327e6d72771db2dad0c6e4349f.256p.jpg,https://pcpartpicker.com/product/B8FKHx/pny-xlr8-cs03040-1-tb-m2-2280-nvme-solid-state-drive-m280cs3040-1tb-rb,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""198"", ""url"": ""https://www.gputracker.eu/si-click/4/532535/pny-xlr8-cs3040-m-2-nvme-gen4-x4-internal-solid-st""}]"
Corsair MP600 PRO NH 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600PNH),https://m.media-amazon.com/images/I/41VVrReoNJL.jpg,https://pcpartpicker.com/product/jtwypg/corsair-mp600-pro-nh-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-cssd-f1000gbmp600pnh,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/4/3613190/corsair-mp600-pro-nh-1-tb-pcie-gen4-x4-nvme-m-2-ss""}, {""retailer"": ""computeruniverse.net"", ""price"": ""98"", ""url"": ""https://www.gputracker.eu/si-click/4/3640378/corsair-mp600-pro-nh-nvme-ssd-1-tb-tlc-m-2-2280-pc""}]"
Silicon Power XS70 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SP01KGBP44XS7005),https://cdna.pcpartpicker.com/static/forever/images/product/b5c093326e7f16f0d34445e39316f0ea.256p.jpg,https://pcpartpicker.com/product/XLLFf7/silicon-power-xs70-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-sp01kgbp44xs7005,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/4/3613212/silicon-power-ssd-xpower-xs70-m-2-gen4-x4-nvme-1tb""}]"
MSI SPATIUM M480 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SM480N1TB),https://cdna.pcpartpicker.com/static/forever/images/product/77b5046db1f690e2d52c3fa87d6a535e.256p.jpg,https://pcpartpicker.com/product/TVZ9TW/msi-spatium-m480-1-tb-m2-2280-nvme-solid-state-drive-sm480n1tb,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""118"", ""url"": ""https://www.gputracker.eu/si-click/4/2652436/dysk-ssd-msi-spatium-m480-pro-1tb-pcie-4-0-nvme-m-""}]"
Seagate FireCuda 540 1 TB M.2-2280 PCIe 5.0 X4 NVME Solid State Drive (ZP1000GM3A004),https://cdna.pcpartpicker.com/static/forever/images/product/f40cbd5c8d9acdb926d53cf83448bb4a.256p.jpg,https://pcpartpicker.com/product/HTrqqs/seagate-firecuda-540-1-tb-m2-2280-pcie-50-x4-nvme-solid-state-drive-zp1000gm3a004,NVME,1000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""158"", ""url"": ""https://www.gputracker.eu/si-click/4/3640460/seagate-firecuda-540-nvme-ssd-1-tb-m-2-2280-pcie-g""}]"
Corsair MP600 PRO LPX 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600PLP),https://cdna.pcpartpicker.com/static/forever/images/product/667a9649b7d52b5acdef269e5a6ebb91.256p.jpg,https://pcpartpicker.com/product/txjBD3/corsair-mp600-pro-lpx-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp600plp,NVME,1000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/4/3640393/corsair-mp600-pro-lpx-nvme-ssd-1-tb-tlc-m-2-2280-p""}]"
ADATA XPG GAMMIX S50 Lite 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (AGAMMIXS50L-1T-C),https://cdna.pcpartpicker.com/static/forever/images/product/1122fe887aad76744b90f9a470c42968.256p.jpg,https://pcpartpicker.com/product/Wg2bt6/adata-xpg-gammix-s50-lite-1-tb-m2-2280-nvme-solid-state-drive-agammixs50l-1t-c,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/4/3194405/adata-ssd-1tb-adata-pci-e-nvme-xpg-gammix-s50-core""}]"
Gigabyte AORUS Gen4 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (GP-ASM2NE6100TTTD),https://cdna.pcpartpicker.com/static/forever/images/product/05f92bfac89c39f6204a970fd3877587.256p.jpg,https://pcpartpicker.com/product/KzK2FT/gigabyte-aorus-gen4-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-gp-asm2ne6100tttd,NVME,1000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""84"", ""url"": ""https://www.gputracker.eu/si-click/4/3640351/gigabyte-aorus-gen4-5000e-ssd-pcie-4-0-x4-nvme-1-4""}, {""retailer"": ""amazon.de"", ""price"": ""98"", ""url"": ""https://www.gputracker.eu/si-click/4/3613184/gigabyte-ssd-1tb-aorus-gen4-5000e-m-2-pci-e-nvme""}]"
PNY CS2230 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (M280CS2230-1TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/b5cc5d898bdc8cffe2bbfbe5652417ee.256p.jpg,https://pcpartpicker.com/product/jqsV3C/pny-cs2230-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-m280cs2230-1tb-rb,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""61"", ""url"": ""https://www.gputracker.eu/si-click/4/3628808/pny-cs2230-1tb-m-2-nvme-gen3-internal-solid-state-""}, {""retailer"": ""jacob.de"", ""price"": ""72"", ""url"": ""https://www.gputracker.eu/si-click/4/2170282/pny-cs2230-m-2-1000-gb-pci-express-3-0-3d-nand-nvm""}]"
KIOXIA EXCERIA 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (LRC10Z001TG8),https://cdna.pcpartpicker.com/static/forever/images/product/ab9b04509bf86c946f537e367cb6d791.256p.jpg,https://pcpartpicker.com/product/YNC48d/kioxia-exceria-1-tb-m2-2280-nvme-solid-state-drive-lrc10z001tg8,NVME,1000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""76"", ""url"": ""https://www.gputracker.eu/si-click/4/3640355/kioxia-exceria-pro-nvme-ssd-1-tb-m-2-pcie-4-0-x4""}, {""retailer"": ""jacob.de"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/4/1266676/ssd-kioxia-exceria-1tb-lrc20z001tg8-m-2-pcie-3-1-x""}, {""retailer"": ""reichelt.de"", ""price"": ""86"", ""url"": ""https://www.gputracker.eu/si-click/4/2688605/lse10z001tg8-kioxia-exceria-pro-nvme-ssd-1-tb-m-2-""}, {""retailer"": ""jacob.de"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/4/1251628/kioxia-exceria-pro-1tb-m-2-nvme-2280-pcie-3-0-gen4""}, {""retailer"": ""reichelt.de"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/4/3620312/lvd10z001tg8-kioxia-exceria-plus-g4-nvme-ssd-1-tb-""}, {""retailer"": ""jacob.de"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/4/3607973/kioxia-exceria-plus-g4-nvme-1tb-m-2-2280-pcie-gen5""}]"
Corsair MP600 PRO LPX 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600PLPW),https://cdna.pcpartpicker.com/static/forever/images/product/683558d76ff8c4a769635cf305fc9c4c.256p.jpg,https://pcpartpicker.com/product/CxYRsY/corsair-mp600-pro-lpx-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-cssd-f1000gbmp600plpw,NVME,1000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/4/3640393/corsair-mp600-pro-lpx-nvme-ssd-1-tb-tlc-m-2-2280-p""}]"
ADATA Legend 960 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (ALEG-960-1TCS),https://m.media-amazon.com/images/I/314wBvwCrlL.jpg,https://pcpartpicker.com/product/FT8bt6/adata-legend-960-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-aleg-960-1tcs,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""133"", ""url"": ""https://www.gputracker.eu/si-click/4/2094032/adata-legend-960-max-m-2-1000-gb-pci-express-4-0-3""}]"
Lexar NM620 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (LNM620X001T-RNNNU),https://m.media-amazon.com/images/I/41ETehG8hVL.jpg,https://pcpartpicker.com/product/3Bnypg/lexar-nm620-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-lnm620x001t-rnnnu,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""57"", ""url"": ""https://www.gputracker.eu/si-click/4/753916/lexar-nm620-1tb-ssd-m-2-2280-pcie-gen3x4-nvme-1-4-""}, {""retailer"": ""amazon.de"", ""price"": ""57"", ""url"": ""https://www.gputracker.eu/si-click/4/956450/lexar-nm620-1-tb-ssd-pcie-3-0-x4-nvme-1-4-m-2-2280""}, {""retailer"": ""computeruniverse.net"", ""price"": ""58"", ""url"": ""https://www.gputracker.eu/si-click/4/3640318/lexar-nm620-ssd-m-2-2280-nvme-1tb""}, {""retailer"": ""jacob.de"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/4/3118136/lexar-nm620-ssd-1tb-m-2-2280-pcie-gen3-nvme-intern""}]"
Corsair MP600 PRO 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600PRO),https://cdna.pcpartpicker.com/static/forever/images/product/0f92e5491db1cf71dc84aedec200ab4a.256p.jpg,https://pcpartpicker.com/product/9txbt6/corsair-mp600-pro-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp600pro,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/4/3613190/corsair-mp600-pro-nh-1-tb-pcie-gen4-x4-nvme-m-2-ss""}, {""retailer"": ""computeruniverse.net"", ""price"": ""98"", ""url"": ""https://www.gputracker.eu/si-click/4/3640378/corsair-mp600-pro-nh-nvme-ssd-1-tb-tlc-m-2-2280-pc""}, {""retailer"": ""amazon.de"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/4/1021463/corsair-mp600-pro-xt-1-tb-gen4-pcie-x4-nvme-m-2-ss""}, {""retailer"": ""computeruniverse.net"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/4/3640393/corsair-mp600-pro-lpx-nvme-ssd-1-tb-tlc-m-2-2280-p""}]"
ADATA LEGEND 960 MAX 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (ALEG-960M-1TCS),https://cdna.pcpartpicker.com/static/forever/images/product/a90a67816caf9b4d6bd4dc23ed17adc1.256p.jpg,https://pcpartpicker.com/product/fcfxFT/adata-legend-960-max-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-aleg-960m-1tcs,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""133"", ""url"": ""https://www.gputracker.eu/si-click/4/2094032/adata-legend-960-max-m-2-1000-gb-pci-express-4-0-3""}]"
Gigabyte AORUS Gen4 5000E 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (AG450E1TB-G),https://cdna.pcpartpicker.com/static/forever/images/product/e743e1173aa330e65db2f580110746b9.256p.jpg,https://pcpartpicker.com/product/dgsV3C/gigabyte-aorus-gen4-5000e-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ag450e1tb-g,NVME,1000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""84"", ""url"": ""https://www.gputracker.eu/si-click/4/3640351/gigabyte-aorus-gen4-5000e-ssd-pcie-4-0-x4-nvme-1-4""}, {""retailer"": ""amazon.de"", ""price"": ""98"", ""url"": ""https://www.gputracker.eu/si-click/4/3613184/gigabyte-ssd-1tb-aorus-gen4-5000e-m-2-pci-e-nvme""}]"
PNY CS3140 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (M280CS3140-1TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/ae363212960ec9fd96680f4355bbc61a.256p.jpg,https://pcpartpicker.com/product/YfD7YJ/pny-cs3140-1-tb-m2-2280-nvme-solid-state-drive-m280cs3140-1tb-rb,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""236"", ""url"": ""https://www.gputracker.eu/si-click/4/641351/pny-xlr8-cs3140-m-2-nvme-gen4-x4-internal-solid-st""}]"
Western Digital Black SN750 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (WDS100T3XHC),https://cdna.pcpartpicker.com/static/forever/images/product/1b8dfbf3066b1887a595ab45940a47d7.256p.jpg,https://pcpartpicker.com/product/R37v6h/western-digital-wd_black-sn750-1-tb-m2-2280-nvme-solid-state-drive-wds100t3xhc,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""194"", ""url"": ""https://www.gputracker.eu/si-click/4/345696/1-tb-western-digital-wd-black-ssd-sn750-nvme-heats""}]"
MSI SPATIUM M480 PRO 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (S78-440L1G0-P83),https://m.media-amazon.com/images/I/31lCFXBNlyL.jpg,https://pcpartpicker.com/product/xVDQzy/msi-spatium-m480-pro-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-s78-440l1g0-p83,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""118"", ""url"": ""https://www.gputracker.eu/si-click/4/2652436/dysk-ssd-msi-spatium-m480-pro-1tb-pcie-4-0-nvme-m-""}]"
Western Digital Red 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (WDS100T1R0C),https://cdna.pcpartpicker.com/static/forever/images/product/11cc9655e2f308727f4575db6dfed825.256p.jpg,https://pcpartpicker.com/product/VtNxFT/western-digital-wd-red-sn700-1-tb-m2-2280-nvme-solid-state-drive-wds100t1r0c,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""106"", ""url"": ""https://www.gputracker.eu/si-click/4/1136343/western-digital-ssd-red-sn700-1tb-nvme-m-2-pcie-ge""}]"
Lexar NM610 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (LNM610-1TRBNA),https://m.media-amazon.com/images/I/41ubICQ9i9L.jpg,https://pcpartpicker.com/product/brWBD3/lexar-nm610-1-tb-m2-2280-nvme-solid-state-drive-lnm610-1trbna,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""77"", ""url"": ""https://www.gputracker.eu/si-click/4/3650439/lexar-nm610-pro-m-2-2280-pci-express-3-0-x4-nvme-s""}]"
Corsair MP600 CORE 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600COR),https://cdna.pcpartpicker.com/static/forever/images/product/4dfe9f402d344d460b4917dc638087d7.256p.jpg,https://pcpartpicker.com/product/RgTzK8/corsair-mp600-core-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp600cor,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""65"", ""url"": ""https://www.gputracker.eu/si-click/4/3613150/corsair-mp600-core-xt-1tb-pcie-gen4-x4-nvme-m-2-ss""}, {""retailer"": ""amazon.de"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/4/3671603/corsair-mp600-core-xt-1tb-m-2-pcie-gen4-nvme-ssd-b""}]"
PNY XLR8 CS3140 w/Heatsink 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (M280CS3140HS-1TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/ad677b5ac27e4e20d4b848ed35356a7c.256p.jpg,https://pcpartpicker.com/product/htKKHx/pny-xlr8-cs3140-heatsink-1-tb-m2-2280-nvme-solid-state-drive-m280cs3140hs-1tb-rb,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""236"", ""url"": ""https://www.gputracker.eu/si-click/4/641351/pny-xlr8-cs3140-m-2-nvme-gen4-x4-internal-solid-st""}]"
Corsair MP600 MINI 1 TB M.2-2230 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600MN),https://cdna.pcpartpicker.com/static/forever/images/product/08aa48e5ff8e523ef3e0fdfa97d67208.256p.jpg,https://pcpartpicker.com/product/y2V2FT/corsair-mp600-mini-1-tb-m2-2230-pcie-40-x4-nvme-solid-state-drive-cssd-f1000gbmp600mn,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""109"", ""url"": ""https://www.gputracker.eu/si-click/4/3613206/corsair-mp600-mini-1-tb-m-2-nvme-pcie-x4-gen4-ssd-""}]"
Western Digital Black SN750 Rev2 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (WDBRPG0010BNC-WRSN),https://m.media-amazon.com/images/I/31m12Mr913L.jpg,https://pcpartpicker.com/product/JfC48d/western-digital-wd_black-sn750-rev2-1-tb-m2-2280-nvme-solid-state-drive-wdbrpg0010bnc-wrsn,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""194"", ""url"": ""https://www.gputracker.eu/si-click/4/345696/1-tb-western-digital-wd-black-ssd-sn750-nvme-heats""}]"
Patriot P400 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (P400P1TBM28H),https://cdna.pcpartpicker.com/static/forever/images/product/11055b44ee3de6b21acdd5d262542f81.256p.jpg,https://pcpartpicker.com/product/pRytt6/patriot-p400-1-tb-m2-2280-nvme-solid-state-drive-p400p1tbm28h,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""106"", ""url"": ""https://www.gputracker.eu/si-click/4/2807441/patriot-memory-vp4000-mini-m-2-1-tb-pci-express-4-""}, {""retailer"": ""amazon.de"", ""price"": ""123"", ""url"": ""https://www.gputracker.eu/si-click/4/3630456/patriot-p400-1tb-interne-ssd-nvme-pcie-m-2-gen4-x-""}]"
Western Digital Blue 1 TB M.2-2280 SATA Solid State Drive (WDS100T1B0B),https://cdna.pcpartpicker.com/static/forever/images/product/19c8549bba9ccd35fe5852f8f618cbd9.256p.jpg,https://pcpartpicker.com/product/CDKhP6/western-digital-blue-1tb-m2-2280-solid-state-drive-wds100t1b0b,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""169"", ""url"": ""https://www.gputracker.eu/si-click/4/1279740/western-digital-blue-sn570-m-2-1-tb-pci-express-3-""}]"
Transcend 250S 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (TS1TMTE250S),https://m.media-amazon.com/images/I/31ptqw8CCQL.jpg,https://pcpartpicker.com/product/xfmNnQ/transcend-250s-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ts1tmte250s,NVME,1000,"[{""retailer"": ""amazon.de"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/4/3613194/transcend-1tb-m-2-2280-pcie-gen4x4-nvme-ssd-ts1tmt""}]"
KIOXIA EXCERIA PRO 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (LSE10Z001TG8),https://cdna.pcpartpicker.com/static/forever/images/product/ca89917e8f088c3ababd47c0a1e2c5f3.256p.jpg,https://pcpartpicker.com/product/92ytt6/kioxia-exceria-pro-1-tb-m2-2280-nvme-solid-state-drive-lse10z001tg8,NVME,1000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""76"", ""url"": ""https://www.gputracker.eu/si-click/4/3640355/kioxia-exceria-pro-nvme-ssd-1-tb-m-2-pcie-4-0-x4""}, {""retailer"": ""reichelt.de"", ""price"": ""86"", ""url"": ""https://www.gputracker.eu/si-click/4/2688605/lse10z001tg8-kioxia-exceria-pro-nvme-ssd-1-tb-m-2-""}, {""retailer"": ""jacob.de"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/4/1251628/kioxia-exceria-pro-1tb-m-2-nvme-2280-pcie-3-0-gen4""}]"
ADATA XPG GAMMIX S5 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (AGAMMIXS5-1TT-C),https://cdna.pcpartpicker.com/static/forever/images/product/afca5903af5116fc3d3acb73b8a4dd07.256p.jpg,https://pcpartpicker.com/product/Bv8j4D/adata-xpg-gammix-s5-1-tb-m2-2280-solid-state-drive-agammixs5-1tt-c,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/4/3194405/adata-ssd-1tb-adata-pci-e-nvme-xpg-gammix-s50-core""}]"
Western Digital Black NVMe 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (WDS100T2X0C),https://cdna.pcpartpicker.com/static/forever/images/product/377618c68fd88c16bac661e1d335d00a.256p.jpg,https://pcpartpicker.com/product/2K22FT/western-digital-black-nvme-1tb-m2-2280-solid-state-drive-wds100t2x0c,NVME,1000,"[{""retailer"": ""jacob.de"", ""price"": ""91"", ""url"": ""https://www.gputracker.eu/si-click/4/1362169/western-digital-ssd-black-sn770-1tb-nvme-pcie-gen4""}, {""retailer"": ""jacob.de"", ""price"": ""194"", ""url"": ""https://www.gputracker.eu/si-click/4/345696/1-tb-western-digital-wd-black-ssd-sn750-nvme-heats""}]"
HP FX900 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (57S53AA#ABB),https://m.media-amazon.com/images/I/41CpN9-A++L.jpg,https://pcpartpicker.com/product/RZNxFT/hp-fx900-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-57s53aaabb,NVME,1000,"[{""retailer"": ""reichelt.de"", ""price"": ""141"", ""url"": ""https://www.gputracker.eu/si-click/4/1630888/hp-57s53aa-hp-ssd-fx900-pcie-4-0-ssd-1tb-m-2-nvme""}]"
Seagate FireCuda 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (ZP1000GM30011),https://cdna.pcpartpicker.com/static/forever/images/product/11361d2f26ea6a8d456b6a3cf1cf8b67.256p.jpg,https://pcpartpicker.com/product/hJxbt6/seagate-firecuda-1-tb-m2-2280-nvme-solid-state-drive-zp1000gm30011,NVME,1000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/4/3640360/seagate-firecuda-530r-nvme-ssd-1-tb-m-2-2280-pcie-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/4/3640377/seagate-firecuda-530r-nvme-ssd-1-tb-m-2-2280-pcie-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""158"", ""url"": ""https://www.gputracker.eu/si-click/4/3640460/seagate-firecuda-540-nvme-ssd-1-tb-m-2-2280-pcie-g""}]"
