partType,name,image,url,type,product_code,offers
cooler,Cooler Master MasterLiquid ML240L V2 RGB 62 CFM Liquid CPU Cooler (MLW-D24M-A18PC-RW),https://cdna.pcpartpicker.com/static/forever/images/product/2c03335f73ba12d4fc6b612a3f042eb8.256p.jpg,https://pcpartpicker.com/product/nHBG3C/cooler-master-masterliquid-ml240l-v2-rgb-62-cfm-liquid-cpu-cooler-mlw-d24m-a18pc-rw,liquid,MLW-D24M-A18PC-RW,"[{""retailer"": ""Amazon"", ""price"": ""82.82"", ""url"": ""https://geizhals.de/redir/AgAAANQD4dZejjz0tvp54Ma8IYMjjUxjPJixr4Q8NKKbnRt9LCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MIs3xk_VcQGFgEsFbAnmWqaXNWNk4v8x83XIxG_aFkPNvQRVhTKaohk5BZoV85smPIpnyVPhLbIHwiXcCTbI3K_4vjecyUTEEq0d_ojszM7M4dT1xoQVXDQGU9OXLPkri444DqeLZf-XwsyI56utGeE2P2ekoa32dfkiqIRIKTufg"", ""source"": ""geizhals""}, {""retailer"": ""Amazon.de"", ""price"": ""94.99"", ""url"": ""https://geizhals.de/redir/AgAAAPjmKJZTbuljqPb4aLOWS5MjjUxjPJixr4Q8NKKbnRt9LCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MJj4nUl43uBNONVZg1ajsxG_Qgb7hxoviGgLUtDuh4hDfQRVhTKaohk5BZoV85smPIpnyVPhLbIHwiXcCTbI3K_APE_jwFA9CopPf8aAdN1R5gPlnrCqmZUoj754s2avi1zpkKTZQ5Jyz1gMuPVtJO-OloY6Ta9UVfAyTvxdt3p6w"", ""source"": ""geizhals""}, {""retailer"": ""Proshop.de"", ""price"": ""96.68"", ""url"": ""https://geizhals.de/redir/AgAAAPaAUDq9fHcLkwqkiVIwXVuolJbjJLYyJRWikNdhzdgRzKIWPADJyvVsLDRjFPDAtdd-rxGXF0qwGCWNI9Bl3acuKVdO4SAipJoXskS6-7rvZKVCAUT3vEs3Az-EycOPHQDIeA5_xgEFfpwZCoTXV8UCF7ASEjrZPuqgJAdW7mTXItQvsFfRkW5kc4Hn7KoHeQfde8NUghAfTo8FcOksPzcDhtuqk0MecKLNhV4M9m5RMifPJSYPt6tFGzYFXMNux2mtOudEKHgycayszaL_l9M"", ""source"": ""geizhals""}, {""retailer"": ""Amazon.de"", ""price"": ""101.4"", ""url"": ""https://geizhals.de/redir/AgAAAPjmKJZTbuljqPb4aLOWS5NIX1gb6NwLaqwz9PsK8MNeLCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MJj4nUl43uBNONVZg1ajsxG_Qgb7hxoviGgLUtDuh4hDepVjf2cKr0IalLFJxqAqpKm0KSORpeuCoZP4T1q5rqfAPE_jwFA9CopPf8aAdN1R5gPlnrCqmZUoj754s2avi1zpkKTZQ5Jyz1gMuPVtJO-6x08iMcmbqLo6Q1RVtyskw"", ""source"": ""geizhals""}]"
cooler,Cooler Master MASTERLIQUID ML120L RGB V2 65.59 CFM Liquid CPU Cooler (MLW-D12M-A18PC-R2),https://cdna.pcpartpicker.com/static/forever/images/product/09bf243952495ef89ed4a6125b1b60b7.256p.jpg,https://pcpartpicker.com/product/4TpmP6/cooler-master-masterliquid-ml120l-rgb-v2-6559-cfm-liquid-cpu-cooler-mlw-d12m-a18pc-r2,liquid,MLW-D12M-A18PC-R2,"[{""retailer"": ""alza.de"", ""price"": ""65.9"", ""url"": ""https://geizhals.de/redir/AgAAAJXdILBQOlXHZ3IETWiT94DwoVYIIoaccPUJqGnuvGuljWaIVlJKUV6f9bYU_dg175XHfMR4jyrG7Zy7U0qIUJLoKUuyWdoSv_OxjpTClTBYjckH94hXM-CMffjXvmtvdmxCIe_CENIFBdDjbMUnP7fI9N61iA5eTgAQ-_ZRrd2LxwLsKAH4toPt8gyaiufV4FHWKmKtv0DJ8YJtO8ro3IObyO2dvbwX8taa6dN_w8c8u4jy-MPwTfbMdTCGLOywkQaEVpdtczDoPDpivO80Hsb_KpwZ-b796DC9XGKIgZUy"", ""source"": ""geizhals""}, {""retailer"": ""galaxus"", ""price"": ""74.44"", ""url"": ""https://geizhals.de/redir/AgAAAC0tre5pLujPvAycI7SjIrlJaKHui4kljD5nAfhsT4X2Y9qUoN2rXH3QSk0RAVpbNo1miFZSSlFen_W2FP3YNe-4Vgo1H79_4TrD6tOiGRBR2VRYmB5lAeHgG3Mjn_EpjSRWJXkFJIv_R3lgK0PzpT4VQAuTsdrQ9UkfSsH9DyZ0IMI5BIOP5siLullCqW6LdiU4rJeXY86FXsABFwVD9r3bBWlDQKXXF_jA9MoRDn6F_FMCitgU157AjDWNIsI7mwvmuQEV-yKAIvnwnc1tdK76zORGZ5wT10rm28O3ZARaV8bSp_HtrOxl8Q-iWw4hug"", ""source"": ""geizhals""}, {""retailer"": ""Amazon"", ""price"": ""81.2"", ""url"": ""https://geizhals.de/redir/AgAAAOU2I_954X1yhdjc8HmWXo1p4qvaJQMjoDUU88hcBw7pLCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MI8oBPYXic-pBlZsOPKUcqVzfrNrunb5wZSibdLxKoww-oEtfkq8VfuSmi0Al8Gs8tbhqKt7uendjtznH9XYMKEkPaRuNwaxcTuAtq4Dlkdtp_wtNGGTfFJsQt30L5wkQyZt9AyyDDXFe77smd7lkZ-j00NPEeMGeFpECvDia_yZw"", ""source"": ""geizhals""}, {""retailer"": ""Amazon"", ""price"": ""81.97"", ""url"": ""https://geizhals.de/redir/AgAAANQD4dZejjz0tvp54Ma8IYNp4qvaJQMjoDUU88hcBw7pLCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MJS3vlSZq5Nf5yNtLxFdH4Yl8OX9yDqqHZWYDO31kjFu0dzKbncB8iQhIXO_voShK8riHefy9_BplyRLzZe9d5y1aFWv0m46iN8Ka41qPfGyP6cWiMZ2XVnu4HwsOYZod0Eb46sjO0UDb_PmhoChc3weHVLu0-JWVX8BoF3vupQag"", ""source"": ""geizhals""}, {""retailer"": ""Amazon"", ""price"": ""87"", ""url"": ""https://geizhals.de/redir/AgAAANQD4dZejjz0tvp54Ma8IYNp4qvaJQMjoDUU88hcBw7pLCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MIXai_QQb88WOc_ms5Srt0HBWiKMbrVnDLARkM8FZCJPkdzKbncB8iQhIXO_voShK8riHefy9_BplyRLzZe9d5y4kaa06RwSVXGHjFxk-rI5itoR5kBXr66ls3iDm3Cl6IEb46sjO0UDb_PmhoChc3wCkhcsvR8-oj0ibhbHdIkfQ"", ""source"": ""geizhals""}, {""retailer"": ""Amazon"", ""price"": ""89.9"", ""url"": ""https://geizhals.de/redir/AgAAANQD4dZejjz0tvp54Ma8IYNp4qvaJQMjoDUU88hcBw7pLCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MISc7WnhGkJly9sgkVWCJSYmQPnshgqe1IlBclCBjwel0dzKbncB8iQhIXO_voShK8riHefy9_BplyRLzZe9d5yiS5nN2bu56H_KL1BXf_lsMS46gk__gaAK_0bua7z3KoEb46sjO0UDb_PmhoChc3wdGDXnBAZWbzB1zLW5Q5NHA"", ""source"": ""geizhals""}]"
cooler,NZXT Kraken X53 73.11 CFM Liquid CPU Cooler (RL-KRX53-01),https://cdna.pcpartpicker.com/static/forever/images/product/098f91f23535f45875611413e7b892d6.256p.jpg,https://pcpartpicker.com/product/PVfFf7/nzxt-kraken-x53-7311-cfm-liquid-cpu-cooler-rl-krx53-01,liquid,RL-KRX53-01,[]
cooler,Cooler Master MasterLiquid ML360L ARGB V2 62 CFM Liquid CPU Cooler (MLW-D36M-A18PA-R2),https://cdna.pcpartpicker.com/static/forever/images/product/ea36ac50a82a3ab31a66b9c11513fd24.256p.jpg,https://pcpartpicker.com/product/jpPQzy/cooler-master-masterliquid-ml360l-argb-v2-62-cfm-liquid-cpu-cooler-mlw-d36m-a18pa-r2,liquid,MLW-D36M-A18PA-R2,[]
cooler,NZXT Kraken 360 78.02 CFM Liquid CPU Cooler (RL-KN360-B1),https://cdna.pcpartpicker.com/static/forever/images/product/e71bea262e634ec0decd5847c6e4d0a1.256p.jpg,https://pcpartpicker.com/product/D8rqqs/nzxt-kraken-360-7802-cfm-liquid-cpu-cooler-rl-kn360-b1,liquid,RL-KN360-B1,"[{""retailer"": ""Mindfactory"", ""price"": ""176.8"", ""url"": ""https://geizhals.de/redir/AgAAAPVkn8VyZaSZZXGhn9o6hOGCfz-HtLGxj6XSDsTHlc3m6GgelpRjKA0rc85r6sNVl3zqamzRSUiRIv6Q2wbYVvglx_iDo7Zpc574t4n3yo2M9n63vL65WSLFMT6joBSTqJJPnnmuAHU7ZX-xCZGFLIM"", ""source"": ""geizhals""}, {""retailer"": ""nullprozentshop.de"", ""price"": ""176.81"", ""url"": ""https://geizhals.de/redir/AgAAAJStbh2-U4os8_YAL04tB1AG7KPLwpzqMnMvxsTYdt1k45KsLaygqX58Q2pDD6gDjj9S8OH-Vu12ZXZixakVdHR_z0AWGdBdjXC1DNEPYecDPPxvQKrRk3blHZWaJzUSZo-XJsqL4gpKqF_8W_fSfWByEjgHssdjEUKFVmzYRHJNfKncsw9J0tg_hp7eq80b6MITr0sQVIJoFRTVZvKdfGg"", ""source"": ""geizhals""}, {""retailer"": ""Jacob Elektronik direkt"", ""price"": ""176.81"", ""url"": ""https://geizhals.de/redir/AgAAAIubMFX4hJ9JzqNTZUXi04DthobTd6R9Ll0bFyUPCjrk_Ix-Am9qq_QIgabYQm-PpAPqS_Mc_QG0dTx_fpnxHMHJfvAgcQxQwjtP54q2vKXZQPK0sqhEwkKcY_F35X4tE-qDrr0NNQK1FpKMXSp7TttV2JVR1XSPu2HYZAfWRoGTdokWj_DpQ687sjFkAOfbA9rrw8xQ1ggHV-XVJvNKyaAwCIQB_zrehyvv-7adU65SHW_VqIxttNxWL76EXQP5n-ld1gVBrtY3fkopPpgzju0"", ""source"": ""geizhals""}, {""retailer"": ""notebooksbilliger.de"", ""price"": ""176.81"", ""url"": ""https://geizhals.de/redir/AgAAACcChob2gul4lgi0T1OoXshK0pq6lNGm6esTbDFRF-6xUmD9KF0U70wUMjMr2J3iL2U04sa0aFkp0tpPOqB63FLE0oU4MKYwhN2Onp4983CbeOdcpFWJMb6OV_1J9Py6r71PVi2sebYtb8LsZDSZcE18qdyzD0nS2D-Gnt6rzRvoUcJ4nLleg7ZP7lHyAiVwxQ"", ""source"": ""geizhals""}, {""retailer"": ""galaxus"", ""price"": ""176.83"", ""url"": ""https://geizhals.de/redir/AgAAANkS0ocUScehiySCBKizK0ZJaKHui4kljD5nAfhsT4X2-w6SZJ7_bQ0K9EN0KsIyuRVEhx2bhOrT0ZtrvkjfsWQF6SqniKGpJdk9u4JNnZm9te4f3fw-LPGRbZANO7yWgZilVQfyf14h29bvC6JXoy4AyHgOf8YBBX6cGQqE11fFAhewEhI62T7qoCQHVu5k116UlAe6c_qrXsY7fIJShu-SZzwwAZpeK5isO_lU1DaGD8vUIhL-pqbWqZVwn0ivHYIcfMNBlNUJGVtktmiONJlLJOHRfG7z4Ibo0lcHugD1LqEKPV8pgY95YW7IThrYUw"", ""source"": ""geizhals""}, {""retailer"": ""Amazon.de"", ""price"": ""176.86"", ""url"": ""https://geizhals.de/redir/AgAAAPjmKJZTbuljqPb4aLOWS5PZVLd3qa5MAYOGxeckSturLCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MJj4nUl43uBNONVZg1ajsxG_Qgb7hxoviGgLUtDuh4hDUE5b0yafNRXjr5URED39P6AVF0zcSt9C1UBDUjaQesOAPE_jwFA9CopPf8aAdN1R1SX7c5HhbQAhH1xp21-g2SHJVUHLVqQhlXJgBbQWbPzQZ5l2iKdzVExuW-nYvJO0Q"", ""source"": ""geizhals""}, {""retailer"": ""computeruniverse.net"", ""price"": ""176.9"", ""url"": ""https://geizhals.de/redir/AgAAAJlA9AEcjep1gcRM8i4TtVYB9_G46-zAoe0rCP2RVjSldiv9sibXeWR_xq7LKPUZgm-OXJxBbhucKBMI3Yv5DIeXadIvAiQz7OLIf5L9kzbK0ip8g32msArxggnF6X445ufK5ohwDWciSbuFTWJc80tcwmec0Z4jkuJtqc6hoOKFCWLG-IdBj8e-UbbTPLcrU8pz5u0i9ZoUj1ZxpfcfWotkdP9gVDjCuM67ZYY-RKytfsC91abau6_7kg7ZTtA0Li_1hp3aOoPyljIZD5m0SeM"", ""source"": ""geizhals""}, {""retailer"": ""Cyberport.de"", ""price"": ""176.9"", ""url"": ""https://geizhals.de/redir/AgAAANfGRdXF1C8OTounvDPm4zU-ahyOWDwoScOOEBrBi-9L9buxeom_8uUDkQUpbCfJjvqfFFjdVb6BmnXlMB7LY4kUmD48PgDImIMJ9TbczHflUcJ4nLleg7ZP7lHyAiVwxQ"", ""source"": ""geizhals""}, {""retailer"": ""e-tec.at"", ""price"": ""178.4"", ""url"": ""https://geizhals.de/redir/AgAAAK2yZYnTHlVTg40hfdV_Bk5CnK_1MdO--r-ZklATwPn_k8lgbul0rT2Hy3109mtPgbw3XdT3gkcawWWAM-huySlEk36QzuNUKeerj_kLwaF4hyVVBy1akIZVyYAW0Fmz88dLPSDrW6hg7xIGZwTAFg4"", ""source"": ""geizhals""}, {""retailer"": ""x-kom"", ""price"": ""179.99"", ""url"": ""https://geizhals.de/redir/AgAAAJrFv8vuesd1VyGgAy9WJ__vMmZCijWIPf5YtW7I-NlWH7REuX7YyXQJy75pwzcgMwr9wkbfKs_IqzIiI1RmCwnd9on4X3Fnko1xEx46BZNdJTisl5djzoVewAEXBUP2vaqQHjONq1Qd7qprnj_brtXXLatsMN0aCOB6lT_sDp7dk04_IxXavlLvE6Z9hbDaGIRfL9LHRs-9egsznMFxH0o"", ""source"": ""geizhals""}]"
cooler,Deepcool LS720 WH 85.85 CFM Liquid CPU Cooler (R-LS720-WHAMNT-G-1),https://cdna.pcpartpicker.com/static/forever/images/product/9de5da32cc25f0504018cac6128cef04.256p.jpg,https://pcpartpicker.com/product/q86p99/deepcool-ls720-wh-8585-cfm-liquid-cpu-cooler-r-ls720-whamnt-g-1,liquid,R-LS720-WHAMNT-G-1,"[{""retailer"": ""Proshop.de"", ""price"": ""132.96"", ""url"": ""https://geizhals.de/redir/AgAAAE1kKXTOHY6QjqhvogV1GGOolJbjJLYyJRWikNdhzdgRXrFD0VlXVtzIoHarDc4bsaDmYzKpK-IPkukLSqCtACVBPjLH_rbi-G6LSErVWSTdxSPl0VIiwNnr6swaiUIu9iDCOQSDj-bIi7pZQqlui3YlOKyXl2POhV7AARcFQ_a9NhiemOnXOn_USwn5oDVBfqdEstJcT8KalrAF-vHbabBTEFHPSduBg8j--lO1o9KjLXWyF6-PnhLSyOH6R_5M6w"", ""source"": ""geizhals""}, {""retailer"": ""galaxus"", ""price"": ""139.62"", ""url"": ""https://geizhals.de/redir/AgAAAMxTYHKwFcisIzRXTBAxRdNJaKHui4kljD5nAfhsT4X2jSOMMYrahJG1CaahPVZLSqR9VAazUity1181CVE1HIdQZm0Mqb08q5i4P2SW8tgTJFYleQUki_9HeWArQ_OlPhVAC5Ox2tD1SR9Kwf0PJnQgwjkEg4_myIu6WUKpbot2JTisl5djzoVewAEXBUP2vdsFaUNApdcX-MD0yhEOfoX8UwKK2BTXnsCMNY0iwjubaWklLXXDJHlG1uzRYeOLD_rM5EZnnBPXSubbw7dkBFonVGmPI5BiD_xaHZ_fAOTa"", ""source"": ""geizhals""}, {""retailer"": ""alza.de"", ""price"": ""139.9"", ""url"": ""https://geizhals.de/redir/AgAAAGn2u-uDkdy63PlzdxoW5Lvu09joaY3LPKmzxwqakAelxUGWz8v8biNf-WLZvPAmLZENmP3f9AssvkqcvBfpKg7DivwMCfgYMPnPkfpZ5IpZXByBMEbEJh_u5fgeq6MbhNZZxx9cjzOvAV0w21ZGZy8xZApBbbmq3YeavUWfWwuW0L_WRXXxJ7ZlgVnQi6Br_bta8PMEyfYyH1W3pkmCuPwl59V04ym2ElRINdgM4-JW7hSCOutDZQFQtmvgWkBnwy6hCj1fKYGPeWFuyE4a2FM"", ""source"": ""geizhals""}]"
cooler,Asus ROG RYUJIN II 71.6 CFM Liquid CPU Cooler (ROG RYUJIN II 360),https://cdna.pcpartpicker.com/static/forever/images/product/043bc057c32dd8030c6f5cb02b550d29.256p.jpg,https://pcpartpicker.com/product/QyxRsY/asus-rog-ryujin-ii-716-cfm-liquid-cpu-cooler-rog-ryujin-ii-360,liquid,ROG RYUJIN II 360,[]
cooler,Deepcool LT720 WH 85.85 CFM Liquid CPU Cooler (R-LT720-WHAMNF-G-1),https://cdna.pcpartpicker.com/static/forever/images/product/861b8df9d997376de670ad86c23143bb.256p.jpg,https://pcpartpicker.com/product/hhqrxr/deepcool-lt720-wh-8585-cfm-liquid-cpu-cooler-r-lt720-whamnf-g-1,liquid,R-LT720-WHAMNF-G-1,"[{""retailer"": ""alza.de"", ""price"": ""129.9"", ""url"": ""https://geizhals.de/redir/AgAAAGn2u-uDkdy63PlzdxoW5LsuvIoUbIZvl5C9jrdoQ9cv817kzRzyg7WwkEowqorXqZENmP3f9AssvkqcvBfpKg7DivwMCfgYMPnPkfpZ5IpZXByBMEbEJh_u5fgeq6MbhNZZxx9cjzOvAV0w21ZGZy8xZApBbbmq3YeavUWfWwuW0L_WRXXxJ7ZlgVnQi6Br_bMOv0aPAWkXWku_J0AZstqLwMHKZICmlXGnD5VPQ3V2qjP9_X--9jznpqpIBJ9Q3S6hCj1fKYGPeWFuyE4a2FM"", ""source"": ""geizhals""}, {""retailer"": ""Proshop.de"", ""price"": ""130"", ""url"": ""https://geizhals.de/redir/AgAAAE1kKXTOHY6QjqhvogV1GGOolJbjJLYyJRWikNdhzdgR8mLe4lFhjvb2ruRMD4gpSaDmYzKpK-IPkukLSqCtACVBPjLH_rbi-G6LSErVWSTdv0cba8CW7Av_0O77Xro1QCDCOQSDj-bIi7pZQqlui3YlOKyXl2POhV7AARcFQ_a9NhiemOnXOn_USwn5oDVBfqdEstJcT8KalrAF-vHbabD9OK25_EKieQXsZAXCcKzoWOf-Ln11bRBb4rgCeSej5w"", ""source"": ""geizhals""}, {""retailer"": ""galaxus"", ""price"": ""149"", ""url"": ""https://geizhals.de/redir/AgAAABHBNBu8B-TyAbhOVn_edWtJaKHui4kljD5nAfhsT4X2WiVZssM7WTvikJoQgmoaiNUitsNuzZxTOJS0-pUah7vK-fspImNDVVfBdrm3TSxpYCgDc8gJvNpFP2UIK8YwQK8xO1Jxo1ol9VdI5cwGU4wbxY6YYnkzdmbdlWJZL11N0SQf8Yz7NJBVp9XcScYnjV9V5XerZFTuvcvUyxnndrwYyiYXc9bML4ISRG5BGpd-t4bTgW4qfOxg_34I4rldBEUNyWL26aIs4_POGEWmjq27JIxMe_HsuvsJ-JceBihg"", ""source"": ""geizhals""}]"
cooler,MSI MAG CORELIQUID P240 78.73 CFM Liquid CPU Cooler (MAG CORELIQUID P240),https://cdna.pcpartpicker.com/static/forever/images/product/3df7388a78ceb968f87bb557c306954f.256p.jpg,https://pcpartpicker.com/product/KNxRsY/msi-mag-coreliquid-p240-7873-cfm-liquid-cpu-cooler-mag-coreliquid-p240,liquid,MAG CORELIQUID P240,"[{""retailer"": ""Amazon"", ""price"": ""99.99"", ""url"": ""https://geizhals.de/redir/AgAAAA6yy-SBKo5reUpayJ3gN31se7pcWzds6l3-r9CkcwxeLCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MJpeQLAtam3lmmI7RBSIJak3NDxCZyNbtaAujT7f01JBDq1hyVu55Lk9b72rApQ523KMtbNDKjR0ORNbDF8lWgkybL5QbaVwgtxdUVm8G6kp7qzTbXOuXtiBsaZGi5dCaTPyOYIvEJRiKR37w2ZeAJTGBji4EujSNB8BAq03TESCA"", ""source"": ""geizhals""}]"
cooler,ARCTIC Liquid Freezer II 420 72.8 CFM Liquid CPU Cooler (ACFRE00092A),https://cdna.pcpartpicker.com/static/forever/images/product/20f969835143a453f817590da81bb648.256p.jpg,https://pcpartpicker.com/product/bVMTwP/arctic-liquid-freezer-ii-420-728-cfm-liquid-cpu-cooler-acfre00092a,liquid,ACFRE00092A,"[{""retailer"": ""galaxus"", ""price"": ""199"", ""url"": ""https://geizhals.de/redir/AgAAADLv79mDhp71rSSffJmOPsVJaKHui4kljD5nAfhsT4X2u9DB2wN3XxzpFD-MWGDfYWrLXBQCiuyScZbuEYgIIdhxcwZIS5s4DCGmqLZUUU9SmAPDMinSDzXNYh4HBplP_SyTZ5XyxGhgrA6f83WimZMkvFO6L0489fdA8iG3WC4VTVsuMBMjNKCQsHlDO3oYtAPf4wT6gRQot9M1xQ7BEO7bKzt80hPDRo7auDX2Atq45Q08_N3XIeQfzhOzOa6Wt-e1GvGk6rBzs7Mk8KYPdc3B1mxFTyiXtxAGjkDBDlAnhSTV-p45aT3jETd8gD3abw"", ""source"": ""geizhals""}, {""retailer"": ""Amazon"", ""price"": ""233.09"", ""url"": ""https://geizhals.de/redir/AgAAAOU2I_954X1yhdjc8HmWXo3GZVV8SULD8BUTHfk16DypLCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MI8oBPYXic-pBlZsOPKUcqVzfrNrunb5wZSibdLxKoww5hFwUaKvpevvV4iEo6EDedxU8hPEkOGreJXF-bbg_cOkPaRuNwaxcTuAtq4Dlkdtp_wtNGGTfFJsQt30L5wkQwzQmXSFMkkDfmZVKXFJ56qMo7yZjyr68CPRL21wiUEYQ"", ""source"": ""geizhals""}]"
cooler,NZXT Kraken X53 RGB 52.44 CFM Liquid CPU Cooler (RL-KRX53-RW),https://cdna.pcpartpicker.com/static/forever/images/product/219cb4b543ac3170f7732766db5eab1f.256p.jpg,https://pcpartpicker.com/product/CYhFf7/nzxt-kraken-x53-rgb-5244-cfm-liquid-cpu-cooler-rl-krx53-rw,liquid,RL-KRX53-RW,"[{""retailer"": ""playox.de"", ""price"": ""145.66"", ""url"": ""https://geizhals.de/redir/AgAAAF3KzjMmUAOIqUG-PFMoS6VmUtGiyl95NBpXFrhdz6MEvSecsFzlWWoGPh7yzHJsdwIOtguYy_mTPZQEoBnTIGKrrm-WOWzYuZngPSD_X9O6YvIYIeswojzVJq0TdT7JRMWlW1JHXGFxXgj6Ma2u7kCP7GuOpyK2Rf6VghJQ6DiOrwUFQXZek1VTG_NufCyFo1tQa34C24UE-vYwWwp0-7s"", ""source"": ""geizhals""}, {""retailer"": ""office-partner.de"", ""price"": ""145.67"", ""url"": ""https://geizhals.de/redir/AgAAAKYlf6XCCkZTbuJDRlDuRJ_WqT-G2nZCDqeGZaSkMfQbpVNGNuBGr5Ni7VFjAM_HtKkDsGFYF8ayg7nOzhf0px_Nvz3K7YA0ycFC5qxDODgVo5jPxJWjzYNecYGex3lbfL73cOwj1F1MR8qT_GDn8Hax-pLRpWvGGuWjBxDlpfIjM0Jl0hTJJA35mVSlxSeeqg_1fXqtqVYAYW-l3fn1XTI"", ""source"": ""geizhals""}, {""retailer"": ""Jacob Elektronik direkt"", ""price"": ""149.9"", ""url"": ""https://geizhals.de/redir/AgAAAIubMFX4hJ9JzqNTZUXi04DthobTd6R9Ll0bFyUPCjrkAunLlygZ0cuYiAsCmy0ng0HSXrLTPtzGXXjodLeOpdbgQtzjnc0CF9dLay8tKR1aQPK0sqhEwkKcY_F35X4tE-qDrr0NNQK1FpKMXSp7TttV2JVR1XSPu2HYZAfWRoGTdokWj_DpQ687sjFkAOfbA9rrw8xQ1ggHV-XVJvNKyaA7ddquuE9gijN4C-ursrIZMR8VtgsUw1VzgevYOeq-6jZgFWjZPQwcVKJLkWbAXXs"", ""source"": ""geizhals""}, {""retailer"": ""PC-KING"", ""price"": ""153"", ""url"": ""https://geizhals.de/redir/AgAAAOWv3vB7oQrSBrUrmWueDyHfjljjicpBOCl5AJcJZZPELtS3TPpnTouujYYUYgw9NVO1I_KXxb6Bk5hzOs5knD4YImw26sOB2yrA_Rezaxglj35duv8snoFfOMDxieMg_DNCZdIUySQN-ZlUpcUnnqpBvzWzqLiKle_4brpwkyZx"", ""source"": ""geizhals""}, {""retailer"": ""HiQ24"", ""price"": ""153.9"", ""url"": ""https://geizhals.de/redir/AgAAAPlvPFwduEzzZ8fkvsyU2529ZZuW2gmC_-CFwBG8-fdF0eFwW_a6qJFm9K1-lp-zTxMFjF7NulyheUmcD90QfaJ3FaTSTmJZNQNh0JbBbEN9Zd5_b0vHGKl80zOStRFLQcy3V9Tg68S5hOXShKNhVoo"", ""source"": ""geizhals""}, {""retailer"": ""galaxus"", ""price"": ""157.4"", ""url"": ""https://geizhals.de/redir/AgAAANBnZW9kwpIkeetPbnPrxalJaKHui4kljD5nAfhsT4X2IzHjMYxf3H-K3WJZPb5IAXCA8q3jpIp_JCTqpWu-4SNrQDv_7fpDQ8nBLN740WkFGoRW9KdqJaTYL-D13qH8OMDyyrNQejNyGXIkHlA8PDpbfp9-XqtatuNLKZo8r-K9eKv7O2RdzSgepfqcp4vQ4Q49rrYJo3TiWV9jMwtlFVg2BtExgIp0COgTDdAzbIg7d31Nb_dBXLMI9kmsGsvaO12z8HjyUJjttxufU7zDBHk-PUbflSGLl1fLC5nGgBmBsBc82pReiFfo80XLYgEywA"", ""source"": ""geizhals""}, {""retailer"": ""e-tec.at"", ""price"": ""159.4"", ""url"": ""https://geizhals.de/redir/AgAAAN3hzfxWciE34OWeR9OlfsxCnK_1MdO--r-ZklATwPn_H4TlM2PF0_tdMGTX_tg03O7yW-SQV-DwYBmLY8HIXCohDpBzA5y9nAJfvEqatGHjllXeYR76cLdzVNYoSD5hyL_T0mpGgOmotTPVEfYrxlrCHV3YzNBJ8tEyJHXQS-Im"", ""source"": ""geizhals""}, {""retailer"": ""DiTech.at"", ""price"": ""159.4"", ""url"": ""https://geizhals.de/redir/AgAAAArhZ-Lrl8ey_e2gWClQDb7prFtTfGnDkUytrY3wo6BR11Lbs0m3r1WAO5kZufHesDPHHb_ecjy8D5P5ECPAnC8r6Q4VwBf4M9lxXBDu4j-HcIWdWG9dirBPNnuE179X0KVbgXhwKXY0u1HPWpBsYZWdZAA8uQHIzmGeGHxR4OA4"", ""source"": ""geizhals""}, {""retailer"": ""Amazon"", ""price"": ""172.98"", ""url"": ""https://geizhals.de/redir/AgAAANQD4dZejjz0tvp54Ma8IYMTBGwL2E03spXyEoqdxVE7LCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MI91krtgq5Rp5_1B82v8Q2-I49RsXiu0oK0lgemY2r34hl-I1YkTrknjv2Qs2up3hesTt36fWZSYFLfudJR5Pobd-qD9RJ1PXa8jcF_BVf9aOi20YgSwENfwoxKYLhcIBxRbvDcU_eAYbBUzIymozYmJSSDa_3EItOVMUdJ8kp_ug"", ""source"": ""geizhals""}, {""retailer"": ""Amazon"", ""price"": ""175.95"", ""url"": ""https://geizhals.de/redir/AgAAANQD4dZejjz0tvp54Ma8IYMTBGwL2E03spXyEoqdxVE7LCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MIJS6fQoaRv1mphdlNVNdPIIel2ltehohh5zPFpSU_xsxl-I1YkTrknjv2Qs2up3hesTt36fWZSYFLfudJR5PobMBxKhRwq9pXxWyjLERGwRfJB4Pcfy8Tcq1UofhpgYwhRbvDcU_eAYbBUzIymozYmnKdTUbqZbLGcmZzVhVpw7Q"", ""source"": ""geizhals""}]"
